Date,Open,High,Low,Close,Volume,OpenInt
1985-05-10,1.4343,1.4532,1.4322,1.4508,48542227,0
1985-05-13,1.444,1.4532,1.4392,1.4508,94071477,0
1985-05-14,1.4508,1.4554,1.4486,1.4508,72526297,0
1985-05-15,1.452,1.4592,1.4471,1.4592,67206384,0
1985-05-16,1.4663,1.4824,1.4613,1.4753,51710928,0
1985-05-17,1.4684,1.492,1.4663,1.492,49233417,0
1985-05-20,1.4932,1.5029,1.4887,1.5001,129748668,0
1985-05-21,1.4942,1.497,1.4826,1.492,80756596,0
1985-05-22,1.492,1.492,1.4851,1.492,71814313,0
1985-05-23,1.4942,1.4942,1.4826,1.492,107271784,0
1985-05-24,1.4873,1.492,1.4873,1.492,92560673,0
1985-05-28,1.492,1.497,1.4896,1.492,68287388,0
1985-05-29,1.491,1.4957,1.4838,1.4838,56436887,0
1985-05-30,1.4896,1.497,1.485,1.492,74617399,0
1985-05-31,1.5014,1.511,1.4971,1.5085,73740130,0
1985-06-03,1.5073,1.5168,1.5073,1.5168,98256602,0
1985-06-04,1.5204,1.525,1.5157,1.525,91208145,0
1985-06-05,1.5192,1.5334,1.5143,1.5334,116281874,0
1985-06-06,1.5321,1.5439,1.5297,1.5416,94388470,0
1985-06-07,1.5402,1.5448,1.5334,1.5334,58938262,0
1985-06-10,1.5307,1.5307,1.5097,1.5168,73852165,0
1985-06-11,1.5215,1.5215,1.5001,1.5001,39293132,0
1985-06-12,1.4942,1.4942,1.4873,1.492,166370583,0
1985-06-13,1.4989,1.5041,1.4873,1.492,156796550,0
1985-06-14,1.4896,1.492,1.485,1.492,68646294,0
1985-06-17,1.4885,1.4885,1.4766,1.4838,32967419,0
1985-06-18,1.4826,1.497,1.4826,1.492,98211073,0
1985-06-19,1.4979,1.5029,1.4932,1.5001,60242735,0
1985-06-20,1.5014,1.511,1.4971,1.5085,229378335,0
1985-06-21,1.5043,1.525,1.5014,1.525,145281114,0
1985-06-24,1.5238,1.5379,1.5168,1.5334,90129616,0
1985-06-25,1.5393,1.5439,1.5367,1.5416,56849773,0
1985-06-26,1.5424,1.552,1.5357,1.5496,77360798,0
1985-06-27,1.5593,1.5686,1.5568,1.5662,119981291,0
1985-06-28,1.5709,1.5827,1.5613,1.5827,141578796,0
1985-07-01,1.5923,1.6017,1.5852,1.5992,71708652,0
1985-07-02,1.6017,1.6063,1.5968,1.5992,661681075,0
1985-07-03,1.5992,1.604,1.5945,1.5992,62308617,0
1985-07-05,1.5992,1.604,1.5966,1.5992,41729164,0
1985-07-08,1.5945,1.5992,1.592,1.5992,77549490,0
1985-07-09,1.6017,1.6064,1.5967,1.5992,33381108,0
1985-07-10,1.606,1.6229,1.6038,1.6157,80710220,0
1985-07-11,1.6129,1.6369,1.6129,1.6321,83289779,0
1985-07-12,1.6422,1.6734,1.6398,1.6734,65132960,0
1985-07-15,1.6675,1.6864,1.6675,1.6817,74225081,0
1985-07-16,1.6817,1.6885,1.6769,1.6817,76234558,0
1985-07-17,1.6864,1.6937,1.6793,1.6817,80134958,0
1985-07-18,1.6711,1.6736,1.6472,1.6569,85571910,0
1985-07-19,1.6382,1.6477,1.624,1.624,169965660,0
1985-07-22,1.629,1.6363,1.6051,1.6074,168048731,0
1985-07-23,1.6011,1.6037,1.5294,1.5416,159729921,0
1985-07-24,1.5558,1.5606,1.5319,1.5416,138482890,0
1985-07-25,1.5464,1.5487,1.5392,1.5416,66399918,0
1985-07-26,1.5402,1.5546,1.5304,1.5496,109635018,0
1985-07-29,1.551,1.551,1.539,1.5416,112799576,0
1985-07-30,1.5387,1.558,1.5363,1.558,54257699,0
1985-07-31,1.5556,1.5627,1.5509,1.558,94448804,0
1985-08-01,1.5552,1.5816,1.5552,1.5743,89899941,0
1985-08-02,1.5725,1.5725,1.539,1.5416,336683775,0
1985-08-05,1.5525,1.5525,1.5334,1.5334,62204295,0
1985-08-06,1.5325,1.537,1.5085,1.5085,78365183,0
1985-08-07,1.506,1.5159,1.4969,1.5085,75475685,0
1985-08-08,1.5137,1.5786,1.5116,1.5496,49549006,0
1985-08-09,1.5546,1.557,1.5402,1.5496,63441312,0
1985-08-12,1.5437,1.5464,1.539,1.5416,29984719,0
1985-08-13,1.5474,1.557,1.5425,1.5496,34233184,0
1985-08-14,1.5485,1.5627,1.5485,1.558,27494803,0
1985-08-15,1.5662,1.5686,1.5567,1.5662,29078808,0
1985-08-16,1.5603,1.5651,1.558,1.558,25094966,0
1985-08-19,1.5533,1.5604,1.5533,1.558,16169734,0
1985-08-20,1.5592,1.5735,1.5567,1.5662,31676943,0
1985-08-21,1.5672,1.577,1.5672,1.5743,58510296,0
1985-08-22,1.5851,1.5898,1.578,1.5827,121161051,0
1985-08-23,1.5757,1.5757,1.5638,1.5662,36627687,0
1985-08-26,1.5711,1.5711,1.5613,1.5662,44229660,0
1985-08-27,1.5661,1.5827,1.5661,1.5827,37698846,0
1985-08-28,1.5885,1.5957,1.5838,1.591,27921345,0
1985-08-29,1.5874,1.59,1.578,1.5827,28564689,0
1985-08-30,1.5782,1.5782,1.559,1.5662,64899486,0
1985-09-03,1.5638,1.5684,1.559,1.5662,23371354,0
1985-09-04,1.5638,1.5684,1.559,1.5662,40020302,0
1985-09-05,1.5745,1.5745,1.558,1.558,49188637,0
1985-09-06,1.5544,1.5686,1.5544,1.5662,50871288,0
1985-09-09,1.5711,1.5711,1.5662,1.5662,24865968,0
1985-09-10,1.5669,1.5691,1.5334,1.5334,44517147,0
1985-09-11,1.5277,1.5298,1.5041,1.5085,55553183,0
1985-09-12,1.5161,1.5161,1.4824,1.492,62984030,0
1985-09-13,1.4932,1.4932,1.4721,1.4838,38292317,0
1985-09-16,1.4873,1.4944,1.4801,1.492,44043556,0
1985-09-17,1.4941,1.5085,1.4871,1.5085,86015933,0
1985-09-18,1.5085,1.511,1.4988,1.5085,47619323,0
1985-09-19,1.5045,1.5358,1.5045,1.5334,40006390,0
1985-09-20,1.5369,1.542,1.525,1.525,81765471,0
1985-09-23,1.538,1.5453,1.5286,1.5334,103903744,0
1985-09-24,1.5404,1.5451,1.5334,1.5334,48524316,0
1985-09-25,1.5361,1.5361,1.5001,1.5001,51009520,0
1985-09-26,1.4944,1.4992,1.485,1.492,24550389,0
1985-09-30,1.4942,1.499,1.4849,1.492,26034234,0
1985-10-01,1.4906,1.5168,1.4811,1.5168,37927670,0
1985-10-02,1.5132,1.518,1.506,1.5085,344126467,0
1985-10-03,1.5085,1.5132,1.5013,1.5085,418974759,0
1985-10-04,1.5001,1.5102,1.4955,1.5001,92349835,0
1985-10-07,1.4971,1.4992,1.4872,1.492,64418444,0
1985-10-08,1.493,1.503,1.493,1.5001,32955733,0
1985-10-09,1.5052,1.5052,1.4977,1.5001,41130360,0
1985-10-10,1.5001,1.5001,1.4928,1.5001,32826702,0
1985-10-11,1.4987,1.5085,1.4938,1.5085,80206320,0
1985-10-14,1.5045,1.5168,1.5045,1.5168,41090341,0
1985-10-15,1.5216,1.5267,1.5143,1.5168,87263088,0
1985-10-16,1.5216,1.5267,1.5096,1.5168,107221220,0
1985-10-17,1.5171,1.5171,1.4977,1.5001,67097734,0
1985-10-18,1.4977,1.4998,1.4708,1.4753,72323327,0
1985-10-21,1.4821,1.492,1.4749,1.492,70451190,0
1985-10-22,1.4879,1.5124,1.4831,1.5001,61280614,0
1985-10-23,1.4997,1.5168,1.4949,1.5168,107135311,0
1985-10-24,1.5133,1.5182,1.5057,1.5085,55053227,0
1985-10-25,1.5183,1.5183,1.5085,1.5085,76868375,0
1985-10-28,1.5069,1.5168,1.5022,1.5168,149044751,0
1985-10-29,1.5165,1.5408,1.5136,1.5334,141769647,0
1985-10-30,1.5258,1.5405,1.5235,1.5334,86780264,0
1985-10-31,1.5348,1.5372,1.5177,1.525,74748894,0
1985-11-01,1.5316,1.5416,1.5196,1.5416,114076618,0
1985-11-04,1.5405,1.5405,1.5258,1.5334,88382741,0
1985-11-05,1.5334,1.538,1.5235,1.5334,85460324,0
1985-11-06,1.5334,1.5357,1.5285,1.5334,193899653,0
1985-11-07,1.5416,1.544,1.5316,1.5416,91727917,0
1985-11-08,1.5336,1.5652,1.5336,1.558,156818272,0
1985-11-11,1.5576,1.5743,1.5501,1.5743,259241212,0
1985-11-12,1.5789,1.5958,1.5688,1.591,188290316,0
1985-11-13,1.5925,1.5925,1.5779,1.5827,53061343,0
1985-11-14,1.5874,1.5874,1.5779,1.5827,36970981,0
1985-11-15,1.5776,1.5848,1.558,1.558,155713958,0
1985-11-18,1.5571,1.5595,1.5448,1.5496,81616374,0
1985-11-19,1.5533,1.558,1.5505,1.558,78563375,0
1985-11-20,1.5547,1.5569,1.5472,1.5496,56572516,0
1985-11-21,1.5524,1.5571,1.5448,1.5496,122748522,0
1985-11-22,1.5603,1.5628,1.5553,1.558,123834059,0
1985-11-25,1.5603,1.5653,1.5533,1.558,78194820,0
1985-11-26,1.558,1.5603,1.5533,1.558,77084346,0
1985-11-27,1.564,1.5687,1.5564,1.5662,113440989,0
1985-11-29,1.5637,1.5662,1.549,1.5662,118297946,0
1985-12-02,1.5668,1.5668,1.5472,1.5496,48692989,0
1985-12-03,1.5596,1.5618,1.5472,1.5496,74374616,0
1985-12-04,1.5507,1.5605,1.546,1.558,196857767,0
1985-12-05,1.5722,1.5793,1.5648,1.5743,309992574,0
1985-12-06,1.5672,1.5771,1.5599,1.5743,108294533,0
1985-12-09,1.5762,1.5958,1.5737,1.591,149439690,0
1985-12-10,1.5889,1.623,1.5889,1.6157,161012538,0
1985-12-11,1.6207,1.643,1.6186,1.6405,217556967,0
1985-12-12,1.6313,1.6384,1.6215,1.624,95427971,0
1985-12-13,1.6342,1.6511,1.629,1.6487,129221109,0
1985-12-16,1.6514,1.6833,1.6514,1.6734,146129142,0
1985-12-17,1.674,1.674,1.6569,1.6569,108408395,0
1985-12-18,1.6603,1.6772,1.6554,1.6651,184246894,0
1985-12-19,1.6643,1.6643,1.6544,1.6569,91708094,0
1985-12-20,1.6529,1.6651,1.6431,1.6651,150641343,0
1985-12-23,1.6608,1.6632,1.6487,1.6487,87151980,0
1985-12-24,1.6452,1.6525,1.6378,1.6405,130164168,0
1985-12-26,1.6452,1.6452,1.633,1.6405,56470599,0
1985-12-27,1.6389,1.6536,1.6389,1.6487,35857165,0
1985-12-30,1.6542,1.6569,1.6396,1.6569,85440460,0
1985-12-31,1.6506,1.6723,1.6456,1.6651,93225425,0
1986-01-02,1.6751,1.6751,1.6554,1.6651,124346685,0
1986-01-03,1.6588,1.6759,1.6588,1.6734,373871501,0
1986-01-06,1.6651,1.6773,1.6624,1.6651,375742530,0
1986-01-07,1.6698,1.6924,1.6698,1.6898,66697268,0
1986-01-08,1.6911,1.6935,1.6438,1.6487,110140947,0
1986-01-09,1.6296,1.6296,1.5925,1.6074,154563389,0
1986-01-10,1.6074,1.6147,1.6025,1.6074,104973778,0
1986-01-13,1.6141,1.6141,1.5992,1.5992,89581018,0
1986-01-14,1.5926,1.5976,1.5827,1.5827,100601148,0
1986-01-15,1.5779,1.5827,1.5676,1.5827,96866291,0
1986-01-16,1.5789,1.5959,1.5686,1.591,215801360,0
1986-01-17,1.5933,1.5959,1.5809,1.591,52781886,0
1986-01-20,1.591,1.591,1.5836,1.591,76812173,0
1986-01-21,1.5886,1.5986,1.5837,1.591,135789877,0
1986-01-22,1.5892,1.6041,1.5892,1.5992,109919988,0
1986-01-23,1.595,1.6074,1.5925,1.6074,69115799,0
1986-01-24,1.6066,1.624,1.6017,1.624,108322180,0
1986-01-27,1.6205,1.6405,1.6156,1.6405,67858027,0
1986-01-28,1.6513,1.7057,1.6486,1.6982,85130031,0
1986-01-29,1.7056,1.723,1.6982,1.6982,94194534,0
1986-01-30,1.7014,1.7014,1.6745,1.6817,42752033,0
1986-01-31,1.688,1.7029,1.6833,1.6982,159929464,0
1986-02-03,1.6933,1.6982,1.6881,1.6982,75267775,0
1986-02-04,1.7113,1.7113,1.6962,1.7066,56806154,0
1986-02-05,1.6991,1.7066,1.6963,1.7066,40158445,0
1986-02-06,1.7113,1.7138,1.6962,1.7066,54936735,0
1986-02-07,1.7,1.7,1.6849,1.6898,83783270,0
1986-02-10,1.6948,1.6971,1.6822,1.6898,99231047,0
1986-02-11,1.6817,1.6841,1.6743,1.6817,83760643,0
1986-02-12,1.6773,1.6898,1.6773,1.6898,66832898,0
1986-02-13,1.6955,1.7029,1.6908,1.6982,60504641,0
1986-02-14,1.7019,1.717,1.7,1.7146,117929487,0
1986-02-18,1.7209,1.7582,1.7161,1.7558,144632198,0
1986-02-19,1.7471,1.752,1.7146,1.7146,138485842,0
1986-02-20,1.7162,1.7312,1.7112,1.7312,87991115,0
1986-02-21,1.7304,1.7502,1.7304,1.7477,131001786,0
1986-02-24,1.7484,1.7558,1.7409,1.7558,133064707,0
1986-02-25,1.7609,1.7609,1.7284,1.7312,39494809,0
1986-02-26,1.7394,1.7494,1.7319,1.7394,70570110,0
1986-02-27,1.7343,1.7444,1.732,1.7394,122412710,0
1986-02-28,1.7481,1.7558,1.6763,1.7558,143848117,0
1986-03-03,1.7558,1.7608,1.7458,1.7558,83105753,0
1986-03-04,1.7632,1.7953,1.7632,1.7805,148805547,0
1986-03-05,1.7788,1.7887,1.774,1.7887,64843694,0
1986-03-06,1.7836,1.8135,1.7836,1.8135,148051001,0
1986-03-07,1.8173,1.8547,1.8173,1.8547,125852345,0
1986-03-10,1.8556,1.8556,1.8357,1.8383,101817561,0
1986-03-11,1.8455,1.8679,1.8333,1.8629,110508231,0
1986-03-12,1.8613,1.8935,1.8563,1.8712,103476078,0
1986-03-13,1.873,1.8804,1.8556,1.8629,126733186,0
1986-03-14,1.8689,1.8736,1.8342,1.8712,218436564,0
1986-03-17,1.8653,1.8653,1.8234,1.8383,103776869,0
1986-03-18,1.8383,1.8458,1.8334,1.8383,208230217,0
1986-03-19,1.8334,1.8355,1.8109,1.8135,102926694,0
1986-03-20,1.8135,1.8234,1.8061,1.8135,101148065,0
1986-03-21,1.8124,1.8176,1.8052,1.8052,146746841,0
1986-03-24,1.8095,1.8218,1.8045,1.8218,81029417,0
1986-03-25,1.8109,1.8159,1.8086,1.8135,154873907,0
1986-03-26,1.8168,1.8269,1.8118,1.8218,90351568,0
1986-03-27,1.8251,1.84,1.8251,1.8299,86381812,0
1986-03-31,1.8392,1.8515,1.8343,1.8466,75744629,0
1986-04-01,1.8373,1.8573,1.8349,1.8547,202553191,0
